database,batch_time,batch_cpu,batch_memory,batch_time_per_record,number of records inserted
Neo4j,4.23082423210144,13.1,11690.68359375,0.004230824232101441,1000
Neo4j,3.7148633003234863,13.0,11705.9765625,0.0037148633003234862,1000
Neo4j,3.8581132888793945,14.4,11665.25390625,0.0038581132888793946,1000
Neo4j,3.20438551902771,21.1,11703.125,0.00320438551902771,1000
Neo4j,2.947039842605591,19.9,11671.6796875,0.002947039842605591,1000
Neo4j,3.3881373405456543,12.5,11672.4453125,0.0033881373405456544,1000
Neo4j,2.883641004562378,11.7,11671.34765625,0.002883641004562378,1000
Neo4j,2.766993284225464,12.6,11678.8515625,0.002766993284225464,1000
Neo4j,3.1353983879089355,12.0,11681.7109375,0.0031353983879089356,1000
Neo4j,3.2603871822357178,11.5,11668.08203125,0.003260387182235718,1000
Neo4j,3.4444692134857178,17.9,11812.44140625,0.0034444692134857177,1000
Neo4j,2.952765703201294,24.1,11820.95703125,0.002952765703201294,1000
Neo4j,2.7928576469421387,11.7,11819.40234375,0.0027928576469421385,1000
Neo4j,3.182626485824585,13.8,11771.5625,0.003182626485824585,1000
Neo4j,3.3430428504943848,12.6,11814.4375,0.0033430428504943846,1000
Neo4j,3.1604115962982178,12.2,11798.56640625,0.003160411596298218,1000
Neo4j,3.309159994125366,12.3,11798.0859375,0.003309159994125366,1000
Neo4j,2.781514883041382,11.5,11798.37109375,0.002781514883041382,1000
Neo4j,3.1731114387512207,11.9,11773.734375,0.003173111438751221,1000
Neo4j,3.8081865310668945,13.1,11799.671875,0.0038081865310668943,1000
Neo4j,3.06466007232666,14.2,11794.01953125,0.00306466007232666,1000
Neo4j,3.374197006225586,18.7,11696.828125,0.003374197006225586,1000
Neo4j,2.9269700050354004,23.7,11686.14453125,0.0029269700050354006,1000
Neo4j,2.9592254161834717,11.1,11659.53125,0.0029592254161834716,1000
Neo4j,3.507995367050171,12.5,11682.62109375,0.003507995367050171,1000
Neo4j,3.474123239517212,12.2,11685.77734375,0.003474123239517212,1000
Neo4j,27.509235858917236,7.6,11692.15625,0.027509235858917236,1000
Neo4j,3.4578826427459717,12.4,11682.52734375,0.0034578826427459717,1000
Neo4j,3.777298927307129,12.6,11686.9453125,0.0037772989273071288,1000
Neo4j,2.854292154312134,11.1,11686.24609375,0.002854292154312134,1000
Neo4j,2.890535831451416,11.7,11685.05859375,0.002890535831451416,1000
Neo4j,2.796948194503784,12.4,11701.87109375,0.0027969481945037842,1000
Neo4j,3.2464096546173096,23.1,11863.95703125,0.0032464096546173096,1000
Neo4j,2.7845077514648438,18.9,11845.72265625,0.0027845077514648438,1000
Neo4j,3.4202723503112793,14.1,11826.37109375,0.0034202723503112794,1000
Neo4j,3.998708963394165,13.2,11827.13671875,0.003998708963394165,1000
Neo4j,4.102296590805054,13.2,11826.421875,0.004102296590805053,1000
Neo4j,3.1745495796203613,18.9,11822.4921875,0.0031745495796203613,1000
Neo4j,4.71117091178894,13.5,11793.86328125,0.00471117091178894,1000
Neo4j,3.5110414028167725,12.7,11791.4765625,0.0035110414028167725,1000
Neo4j,3.0899860858917236,13.2,11764.3203125,0.0030899860858917237,1000
Neo4j,3.176079511642456,12.5,11769.3671875,0.003176079511642456,1000
Neo4j,4.040213346481323,14.1,11781.3125,0.004040213346481324,1000
Neo4j,3.9363512992858887,13.0,11768.22265625,0.003936351299285889,1000
Neo4j,3.3957722187042236,13.0,11765.39453125,0.0033957722187042236,1000
Neo4j,2.9740371704101562,11.6,11765.88671875,0.002974037170410156,1000
Neo4j,2.756381034851074,12.0,11765.8125,0.0027563810348510743,1000
Neo4j,2.5778729915618896,11.2,11764.8828125,0.0025778729915618896,1000
Neo4j,2.749619722366333,11.0,11741.9921875,0.002749619722366333,1000
Neo4j,3.043196439743042,25.8,11722.328125,0.003043196439743042,1000
Neo4j,3.0426478385925293,16.6,11676.78125,0.0030426478385925295,1000
Neo4j,3.6519341468811035,13.0,11671.8046875,0.0036519341468811035,1000
Neo4j,3.2049009799957275,12.2,11669.80078125,0.0032049009799957275,1000
Neo4j,4.346484899520874,13.4,11662.59375,0.004346484899520874,1000
Neo4j,3.2116222381591797,12.4,11660.27734375,0.00321162223815918,1000
Neo4j,4.324441432952881,14.1,11671.3828125,0.004324441432952881,1000
Neo4j,3.770535707473755,12.9,11671.5625,0.0037705357074737547,1000
Neo4j,3.8512003421783447,15.2,11644.36328125,0.0038512003421783446,1000
Neo4j,3.1843698024749756,23.4,11812.72265625,0.0031843698024749756,1000
Neo4j,27.34994673728943,6.5,11812.13671875,0.027349946737289427,1000
Neo4j,3.286724805831909,22.0,11679.71875,0.003286724805831909,1000
Neo4j,3.2932095527648926,21.4,11673.921875,0.0032932095527648925,1000
Neo4j,3.7617008686065674,12.8,11675.95703125,0.0037617008686065675,1000
Neo4j,4.398386716842651,14.4,11674.578125,0.004398386716842651,1000
Neo4j,3.9565577507019043,13.9,11690.34375,0.003956557750701905,1000
Neo4j,4.749033451080322,13.6,11677.41015625,0.004749033451080322,1000
Neo4j,3.8678622245788574,12.6,11690.234375,0.0038678622245788574,1000
Neo4j,2.6662819385528564,26.6,11832.40234375,0.0026662819385528565,1000
Neo4j,3.1210315227508545,16.6,11763.125,0.0031210315227508546,1000
Neo4j,4.321737289428711,13.9,11790.8046875,0.004321737289428711,1000
Neo4j,3.277709484100342,12.6,11805.296875,0.0032777094841003416,1000
Neo4j,4.222009181976318,13.6,11792.90234375,0.004222009181976318,1000
Neo4j,2.838444948196411,11.4,11783.46875,0.002838444948196411,1000
Neo4j,4.280556917190552,13.7,11787.8984375,0.004280556917190551,1000
Neo4j,3.3535730838775635,12.2,11787.99609375,0.0033535730838775636,1000
Neo4j,4.52717137336731,15.1,11774.52734375,0.004527171373367309,1000
Neo4j,4.119427442550659,13.6,11770.9375,0.0041194274425506595,1000
Neo4j,3.7236123085021973,12.7,11769.91015625,0.003723612308502197,1000
Neo4j,4.656234979629517,13.9,11766.01171875,0.004656234979629517,1000
Neo4j,4.794427156448364,13.6,11738.6328125,0.004794427156448364,1000
Neo4j,4.0670881271362305,13.8,11784.09765625,0.00406708812713623,1000
Neo4j,3.5536530017852783,12.5,11771.0390625,0.0035536530017852785,1000
Neo4j,4.5187225341796875,13.8,11770.53125,0.004518722534179688,1000
Neo4j,3.895932674407959,19.6,11654.42578125,0.003895932674407959,1000
Neo4j,3.062004566192627,20.6,11678.00390625,0.0030620045661926268,1000
Neo4j,3.3162801265716553,13.5,11692.51953125,0.003316280126571655,1000
Neo4j,4.70543909072876,13.6,11681.03515625,0.00470543909072876,1000
Neo4j,4.307295560836792,13.7,11678.7265625,0.004307295560836792,1000
Neo4j,3.5376715660095215,12.2,11677.890625,0.0035376715660095214,1000
Neo4j,4.479453086853027,13.7,11678.62890625,0.004479453086853027,1000
Neo4j,3.4979710578918457,13.3,11690.7109375,0.0034979710578918457,1000
Neo4j,9.402092933654785,14.1,11690.59375,0.009402092933654784,1000
Neo4j,21.73987889289856,9.2,11831.74609375,0.021739878892898558,1000
Neo4j,4.186297416687012,14.6,11808.30078125,0.0041862974166870116,1000
Neo4j,3.896949529647827,14.3,11820.640625,0.003896949529647827,1000
Neo4j,4.425839424133301,13.6,11811.46875,0.0044258394241333005,1000
Neo4j,4.187878608703613,13.7,11810.44921875,0.0041878786087036135,1000
Neo4j,5.306491136550903,14.5,11806.921875,0.005306491136550903,1000
Neo4j,4.43319845199585,14.5,11798.2421875,0.00443319845199585,1000
Neo4j,4.232422113418579,14.8,11579.02734375,0.004232422113418579,1000
Neo4j,2.9907515048980713,27.8,11750.67578125,0.002990751504898071,1000
Neo4j,3.7531795501708984,15.6,11687.76953125,0.0037531795501708986,1000
Neo4j,3.7119925022125244,12.9,11688.98046875,0.0037119925022125245,1000
Neo4j,3.777622699737549,13.1,11686.8203125,0.0037776226997375487,1000
Neo4j,4.11598539352417,13.8,11704.0078125,0.00411598539352417,1000
Neo4j,4.941407918930054,14.0,11683.37109375,0.004941407918930054,1000
Neo4j,4.150621652603149,13.0,11684.515625,0.00415062165260315,1000
Neo4j,4.224646329879761,14.4,11663.23828125,0.004224646329879761,1000
Neo4j,3.1650006771087646,25.0,11668.578125,0.0031650006771087647,1000
Neo4j,3.5226876735687256,16.7,11694.90625,0.0035226876735687256,1000
Neo4j,4.7899603843688965,13.9,11693.9609375,0.004789960384368896,1000
Neo4j,3.7347095012664795,12.9,11687.1640625,0.0037347095012664794,1000
Neo4j,3.9495205879211426,12.9,11659.0703125,0.003949520587921143,1000
Neo4j,4.313933610916138,13.6,11664.24609375,0.004313933610916138,1000
Neo4j,4.725703477859497,17.6,11828.41796875,0.004725703477859497,1000
Neo4j,28.414710521697998,7.2,11816.015625,0.028414710521697997,1000
Neo4j,33.47086191177368,8.1,11676.67578125,0.03347086191177368,1000
Neo4j,4.001884698867798,13.3,11673.76171875,0.004001884698867798,1000
Neo4j,5.181227207183838,13.7,11672.78515625,0.005181227207183838,1000
Neo4j,3.8386900424957275,12.8,11660.58984375,0.0038386900424957275,1000
Neo4j,2.928724527359009,12.1,11678.7734375,0.0029287245273590086,1000
Neo4j,4.5004494190216064,13.6,11667.38671875,0.004500449419021607,1000
Neo4j,4.3532936573028564,14.2,11641.34765625,0.0043532936573028565,1000
Neo4j,3.3089935779571533,22.5,11756.37109375,0.003308993577957153,1000
Neo4j,2.8665130138397217,41.5,11872.0546875,0.0028665130138397217,1000
Neo4j,3.591825485229492,13.5,11867.640625,0.0035918254852294923,1000
Neo4j,4.178199052810669,13.5,11847.84375,0.004178199052810669,1000
Neo4j,4.3872153759002686,13.8,11845.53515625,0.004387215375900268,1000
Neo4j,3.8053205013275146,13.2,11846.77734375,0.0038053205013275147,1000
Neo4j,3.5142605304718018,12.4,11847.7734375,0.003514260530471802,1000
Neo4j,4.701322317123413,14.1,11862.65234375,0.004701322317123413,1000
Neo4j,4.212381839752197,15.5,11673.88671875,0.004212381839752197,1000
Neo4j,3.183363914489746,24.8,11735.375,0.003183363914489746,1000
Neo4j,3.4983081817626953,17.0,11688.04296875,0.0034983081817626955,1000
Neo4j,4.713918209075928,13.7,11689.15625,0.004713918209075928,1000
Neo4j,4.54015326499939,14.4,11699.15234375,0.0045401532649993895,1000
Neo4j,3.150578498840332,12.4,11685.1015625,0.003150578498840332,1000
Neo4j,4.09867262840271,13.4,11687.515625,0.00409867262840271,1000
Neo4j,2.8280036449432373,26.5,11841.0,0.002828003644943237,1000
Neo4j,27.682196855545044,7.2,11780.5859375,0.027682196855545044,1000
Neo4j,3.115953207015991,27.0,11698.94140625,0.003115953207015991,1000
Neo4j,3.007969617843628,31.7,11843.94140625,0.003007969617843628,1000
Neo4j,3.274028778076172,15.9,11827.55078125,0.003274028778076172,1000
Neo4j,3.7347731590270996,12.7,11822.21875,0.0037347731590270995,1000
Neo4j,4.8175928592681885,14.5,11819.71484375,0.004817592859268189,1000
Neo4j,3.6255531311035156,13.3,11835.1171875,0.0036255531311035157,1000
Neo4j,2.935232162475586,11.7,11834.10546875,0.002935232162475586,1000
Neo4j,3.493105411529541,12.3,11791.8671875,0.003493105411529541,1000
Neo4j,4.4455180168151855,14.9,11790.59765625,0.004445518016815185,1000
Neo4j,3.518099308013916,13.8,11743.84765625,0.003518099308013916,1000
Neo4j,4.946328163146973,14.6,11787.96484375,0.004946328163146972,1000
Neo4j,4.829134225845337,14.1,11776.9453125,0.004829134225845337,1000
Neo4j,3.582831382751465,12.6,11772.24609375,0.003582831382751465,1000
Neo4j,4.825685262680054,13.5,11772.38671875,0.004825685262680054,1000
Neo4j,3.1978461742401123,11.7,11772.76171875,0.003197846174240112,1000
Neo4j,3.854550361633301,14.1,11576.8046875,0.003854550361633301,1000
Neo4j,3.0868539810180664,24.8,11652.05859375,0.0030868539810180663,1000
Neo4j,2.988060474395752,15.7,11665.2734375,0.002988060474395752,1000
Neo4j,4.593127965927124,13.2,11663.8515625,0.004593127965927124,1000
Neo4j,3.667285442352295,12.8,11659.72265625,0.0036672854423522947,1000
Neo4j,3.582580804824829,12.5,11662.20703125,0.0035825808048248293,1000
Neo4j,4.239229202270508,13.9,11678.0,0.004239229202270508,1000
Neo4j,3.5601282119750977,12.0,11653.734375,0.0035601282119750977,1000
Neo4j,3.8249292373657227,14.6,11731.29296875,0.0038249292373657225,1000
Neo4j,2.852539300918579,28.7,11909.2734375,0.002852539300918579,1000
Neo4j,3.7854232788085938,14.2,11808.6171875,0.003785423278808594,1000
Neo4j,4.3140411376953125,13.8,11823.41015625,0.004314041137695313,1000
Neo4j,4.270625114440918,13.3,11810.32421875,0.004270625114440918,1000
Neo4j,4.454695463180542,13.7,11807.69921875,0.004454695463180542,1000
Neo4j,2.981951951980591,11.7,11808.46875,0.0029819519519805908,1000
Neo4j,3.5154972076416016,12.5,11808.421875,0.0035154972076416016,1000
Neo4j,27.961459159851074,8.2,11690.08984375,0.027961459159851074,1000
Neo4j,4.957649230957031,13.9,11685.078125,0.004957649230957031,1000
Neo4j,3.2642979621887207,25.6,11854.2421875,0.003264297962188721,1000
Neo4j,3.2903571128845215,17.9,11799.0234375,0.0032903571128845214,1000
Neo4j,3.122742176055908,11.7,11778.59375,0.003122742176055908,1000
Neo4j,3.6520838737487793,13.6,11794.14453125,0.0036520838737487795,1000
Neo4j,4.830477476119995,13.9,11782.0546875,0.0048304774761199955,1000
Neo4j,3.4036402702331543,12.7,11772.66015625,0.0034036402702331543,1000
Neo4j,3.880223274230957,13.1,11772.66015625,0.003880223274230957,1000
Neo4j,3.9237852096557617,13.2,11772.6875,0.0039237852096557614,1000
Neo4j,4.1092894077301025,15.3,11766.9921875,0.004109289407730103,1000
Neo4j,3.9788644313812256,13.1,11754.53125,0.003978864431381225,1000
Neo4j,3.682279109954834,12.9,11752.2421875,0.003682279109954834,1000
Neo4j,4.212520599365234,13.2,11750.875,0.0042125205993652345,1000
Neo4j,3.6413397789001465,13.4,11752.33984375,0.0036413397789001466,1000
Neo4j,4.231759309768677,13.8,11767.51953125,0.004231759309768677,1000
Neo4j,3.5844004154205322,12.4,11783.01171875,0.0035844004154205323,1000
Neo4j,3.1891729831695557,11.9,11780.078125,0.003189172983169556,1000
Neo4j,3.53668212890625,12.9,11778.8203125,0.00353668212890625,1000
Neo4j,4.823426723480225,13.6,11780.5703125,0.004823426723480225,1000
Neo4j,3.7535557746887207,13.6,11796.55859375,0.0037535557746887207,1000
Neo4j,3.4722628593444824,12.6,11781.59375,0.0034722628593444826,1000
Neo4j,3.982027053833008,13.2,11781.40234375,0.0039820270538330075,1000
Neo4j,4.351393938064575,13.5,11781.265625,0.004351393938064575,1000
Neo4j,4.6970062255859375,13.6,11781.828125,0.004697006225585937,1000
Neo4j,3.8575475215911865,17.1,11701.546875,0.0038575475215911867,1000
Neo4j,2.8033359050750732,25.1,11705.28515625,0.002803335905075073,1000
Neo4j,4.282902002334595,13.5,11704.62109375,0.004282902002334595,1000
Neo4j,4.0791590213775635,13.0,11704.28125,0.0040791590213775635,1000
Neo4j,4.362023591995239,13.6,11696.3203125,0.004362023591995239,1000
Neo4j,4.89270806312561,14.4,11703.4296875,0.004892708063125611,1000
Neo4j,3.910978078842163,13.0,11691.1171875,0.003910978078842163,1000
Neo4j,4.560957670211792,13.7,11662.53125,0.004560957670211792,1000
Neo4j,27.283952951431274,7.6,11804.52734375,0.027283952951431274,1000
Neo4j,3.9397833347320557,13.8,11821.5078125,0.003939783334732056,1000
Neo4j,3.6115357875823975,20.2,11694.2734375,0.0036115357875823977,1000
Neo4j,3.026334285736084,23.8,11708.49609375,0.003026334285736084,1000
Neo4j,4.581085920333862,13.3,11705.32421875,0.0045810859203338624,1000
Neo4j,2.932938575744629,11.8,11697.515625,0.002932938575744629,1000
Neo4j,3.8903610706329346,13.3,11700.0,0.0038903610706329346,1000
Neo4j,3.280240297317505,13.1,11689.734375,0.003280240297317505,1000
Neo4j,4.218772888183594,13.4,11676.734375,0.0042187728881835935,1000
Neo4j,3.3744399547576904,18.9,11800.17578125,0.0033744399547576904,1000
Neo4j,3.219653606414795,22.7,11839.75,0.003219653606414795,1000
Neo4j,3.5395662784576416,14.6,11820.40234375,0.0035395662784576416,1000
Neo4j,4.297603368759155,14.0,11834.9453125,0.004297603368759156,1000
Neo4j,4.060746192932129,13.0,11821.859375,0.004060746192932129,1000
Neo4j,3.493107557296753,12.3,11820.04296875,0.003493107557296753,1000
Neo4j,4.71401834487915,13.9,11819.91796875,0.004714018344879151,1000
Cassandra,0.5796074867248535,14.9,11792.2421875,0.0005796074867248536,1000
Cassandra,0.36362171173095703,11.9,11792.2421875,0.00036362171173095706,1000
Cassandra,0.3803882598876953,12.0,11792.45703125,0.0003803882598876953,1000
Cassandra,0.3667581081390381,15.0,11820.7578125,0.0003667581081390381,1000
Cassandra,0.3698551654815674,14.5,11821.21875,0.0003698551654815674,1000
Cassandra,0.3674941062927246,13.1,11821.09375,0.0003674941062927246,1000
Cassandra,0.36361217498779297,11.9,11821.55859375,0.00036361217498779295,1000
Cassandra,0.37554144859313965,14.7,11821.55859375,0.00037554144859313965,1000
Cassandra,0.3679819107055664,13.0,11821.30859375,0.00036798191070556643,1000
Cassandra,0.37061071395874023,14.8,11821.30859375,0.0003706107139587402,1000
Cassandra,0.36921024322509766,13.0,11792.84765625,0.00036921024322509764,1000
Cassandra,0.3642394542694092,11.3,11792.48828125,0.0003642394542694092,1000
Cassandra,0.3758425712585449,11.3,11792.609375,0.0003758425712585449,1000
Cassandra,0.4182431697845459,20.6,11818.609375,0.0004182431697845459,1000
Cassandra,0.40870046615600586,21.0,11708.94140625,0.00040870046615600585,1000
Cassandra,0.38921070098876953,18.7,11709.4609375,0.00038921070098876955,1000
Cassandra,0.38640689849853516,18.6,11722.99609375,0.0003864068984985352,1000
Cassandra,0.43490028381347656,34.1,11707.65625,0.00043490028381347657,1000
Cassandra,0.4496030807495117,41.0,11737.96875,0.0004496030807495117,1000
Cassandra,0.44107508659362793,48.9,11724.765625,0.0004410750865936279,1000
Cassandra,0.4145083427429199,22.5,11681.84375,0.00041450834274291994,1000
Cassandra,0.40891194343566895,12.9,11682.0625,0.00040891194343566897,1000
Cassandra,0.4290425777435303,29.8,11816.51953125,0.0004290425777435303,1000
Cassandra,0.501544713973999,49.8,11806.1484375,0.000501544713973999,1000
Cassandra,0.4491257667541504,39.6,11853.99609375,0.0004491257667541504,1000
Cassandra,0.45774364471435547,46.6,11872.703125,0.00045774364471435545,1000
Cassandra,0.4089944362640381,26.0,11881.78125,0.00040899443626403806,1000
Cassandra,0.3680229187011719,13.3,11881.65625,0.00036802291870117185,1000
Cassandra,0.36292576789855957,12.5,11882.14453125,0.00036292576789855957,1000
Cassandra,0.6022117137908936,38.3,11858.19140625,0.0006022117137908935,1000
Cassandra,0.3575732707977295,12.7,11836.578125,0.0003575732707977295,1000
Cassandra,0.359694242477417,13.0,11835.78125,0.00035969424247741697,1000
Cassandra,0.3649783134460449,13.0,11864.6328125,0.0003649783134460449,1000
Cassandra,0.35553908348083496,12.8,11864.87890625,0.00035553908348083497,1000
Cassandra,0.36681079864501953,13.0,11864.6015625,0.00036681079864501955,1000
Cassandra,0.3711559772491455,13.7,11864.4765625,0.0003711559772491455,1000
Cassandra,0.3643310070037842,13.7,11863.60546875,0.0003643310070037842,1000
Cassandra,0.3569631576538086,11.1,11864.70703125,0.0003569631576538086,1000
Cassandra,0.36981916427612305,12.0,11864.953125,0.00036981916427612305,1000
Cassandra,0.3760666847229004,13.1,11836.19921875,0.0003760666847229004,1000
Cassandra,0.3586540222167969,11.4,11835.86328125,0.0003586540222167969,1000
Cassandra,0.3563344478607178,12.1,11836.2890625,0.0003563344478607178,1000
Cassandra,0.3647456169128418,14.7,11863.78515625,0.0003647456169128418,1000
Cassandra,0.3612802028656006,11.6,11863.66015625,0.0003612802028656006,1000
Cassandra,0.3648416996002197,11.9,11863.76953125,0.00036484169960021974,1000
Cassandra,0.3684821128845215,13.2,11864.234375,0.0003684821128845215,1000
Cassandra,0.3858623504638672,17.5,11861.796875,0.0003858623504638672,1000
Cassandra,0.36580872535705566,12.9,11861.87109375,0.0003658087253570557,1000
Cassandra,0.3650848865509033,14.1,11860.3046875,0.00036508488655090333,1000
Cassandra,0.35483884811401367,11.8,11834.0,0.00035483884811401365,1000
Cassandra,0.3688220977783203,13.7,11834.0703125,0.0003688220977783203,1000
Cassandra,0.390178918838501,13.0,11833.9453125,0.000390178918838501,1000
